task,budget,challenger,seed,decision,false_certification,safe,continue,abstain,cost,repair_gain,cumulative_recall,after_support_ratio,after_exposure_gini
urllib3,6,residual_potential,157,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,158,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,159,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,160,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,161,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,162,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,163,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,164,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,165,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,166,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,167,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,168,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,169,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,170,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,171,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,172,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,173,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,174,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,175,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,176,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,177,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,178,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,179,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,180,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,181,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,182,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,183,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,184,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,185,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,186,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,187,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,188,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,189,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,190,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,191,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,192,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,193,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,194,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,195,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,196,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,197,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,198,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,residual_potential,199,CONTINUE,False,False,True,False,6596,374,0.7281831187410587,0.4,0.9079254079254078
urllib3,6,free_search_continuation,0,CONTINUE,False,False,True,False,5479,271,0.580829756795422,0.3333333333333333,0.9108780108780108
urllib3,6,free_search_continuation,1,CONTINUE,False,False,True,False,4910,237,0.5321888412017167,0.36666666666666664,0.9096348096348095
urllib3,6,free_search_continuation,2,CONTINUE,False,False,True,False,6596,273,0.5836909871244635,0.36666666666666664,0.9094794094794094
urllib3,6,free_search_continuation,3,CONTINUE,False,False,True,False,5942,222,0.5107296137339056,0.36666666666666664,0.9094794094794094
urllib3,6,free_search_continuation,4,CONTINUE,False,False,True,False,4781,157,0.4177396280400572,0.36666666666666664,0.9096348096348095
urllib3,6,free_search_continuation,5,CONTINUE,False,False,True,False,5288,301,0.6237482117310443,0.4,0.9079254079254078
urllib3,6,free_search_continuation,6,CONTINUE,False,False,True,False,5898,197,0.474964234620887,0.4,0.9079254079254078
urllib3,6,free_search_continuation,7,CONTINUE,False,False,True,False,5004,205,0.4864091559370529,0.3333333333333333,0.9110334110334108
urllib3,6,free_search_continuation,8,CONTINUE,False,False,True,False,4875,233,0.5264663805436338,0.4,0.9079254079254078
urllib3,6,free_search_continuation,9,CONTINUE,False,False,True,False,5133,207,0.4892703862660944,0.36666666666666664,0.9096348096348095
urllib3,6,free_search_continuation,10,CONTINUE,False,False,True,False,5039,128,0.37625178826895567,0.3333333333333333,0.9110334110334108
urllib3,6,free_search_continuation,11,CONTINUE,False,False,True,False,5514,135,0.38626609442060084,0.36666666666666664,0.9096348096348095
urllib3,6,free_search_continuation,12,CONTINUE,False,False,True,False,6124,171,0.43776824034334766,0.3333333333333333,0.9110334110334108
urllib3,6,free_search_continuation,13,CONTINUE,False,False,True,False,4145,226,0.5164520743919886,0.36666666666666664,0.9096348096348095
urllib3,6,free_search_continuation,14,CONTINUE,False,False,True,False,5511,264,0.5708154506437768,0.4,0.9079254079254078
urllib3,6,free_search_continuation,15,CONTINUE,False,False,True,False,6511,249,0.5493562231759657,0.36666666666666664,0.9090132090132088
urllib3,6,free_search_continuation,16,CONTINUE,False,False,True,False,6502,202,0.4821173104434907,0.36666666666666664,0.9093240093240091
urllib3,6,free_search_continuation,17,CONTINUE,False,False,True,False,5288,176,0.4449213161659514,0.3333333333333333,0.9105672105672105
urllib3,6,free_search_continuation,18,CONTINUE,False,False,True,False,5684,246,0.5450643776824035,0.4,0.9079254079254078
urllib3,6,free_search_continuation,19,CONTINUE,False,False,True,False,5564,317,0.6466380543633763,0.36666666666666664,0.9096348096348095
urllib3,6,free_search_continuation,20,CONTINUE,False,False,True,False,6373,255,0.5579399141630901,0.4,0.9079254079254078
urllib3,6,free_search_continuation,21,CONTINUE,False,False,True,False,5822,273,0.5836909871244635,0.4,0.9079254079254078
urllib3,6,free_search_continuation,22,CONTINUE,False,False,True,False,6209,238,0.5336194563662375,0.36666666666666664,0.9094794094794094
urllib3,6,free_search_continuation,23,CONTINUE,False,False,True,False,6511,259,0.5636623748211731,0.4,0.9079254079254078
urllib3,6,free_search_continuation,24,CONTINUE,False,False,True,False,5244,106,0.3447782546494993,0.3333333333333333,0.9105672105672105
urllib3,6,free_search_continuation,25,CONTINUE,False,False,True,False,5350,173,0.4406294706723891,0.3333333333333333,0.9107226107226105
urllib3,6,free_search_continuation,26,CONTINUE,False,False,True,False,5417,233,0.5264663805436338,0.36666666666666664,0.9094794094794094
urllib3,6,free_search_continuation,27,CONTINUE,False,False,True,False,5479,259,0.5636623748211731,0.3333333333333333,0.9108780108780108
urllib3,6,free_search_continuation,28,CONTINUE,False,False,True,False,4145,184,0.4563662374821173,0.36666666666666664,0.9096348096348095
urllib3,6,free_search_continuation,29,CONTINUE,False,False,True,False,5763,186,0.4592274678111588,0.36666666666666664,0.9093240093240091
urllib3,6,free_search_continuation,30,CONTINUE,False,False,True,False,5822,223,0.5121602288984263,0.36666666666666664,0.9094794094794094
urllib3,6,free_search_continuation,31,CONTINUE,False,False,True,False,6124,197,0.474964234620887,0.3333333333333333,0.9110334110334108
urllib3,6,free_search_continuation,32,CONTINUE,False,False,True,False,6338,194,0.47067238912732473,0.36666666666666664,0.9090132090132088
urllib3,6,free_search_continuation,33,CONTINUE,False,False,True,False,5769,120,0.3648068669527897,0.3333333333333333,0.9110334110334108
urllib3,6,free_search_continuation,34,CONTINUE,False,False,True,False,5297,151,0.40915593705293274,0.3,0.9116550116550115
urllib3,6,free_search_continuation,35,CONTINUE,False,False,True,False,5470,145,0.4005722460658083,0.3333333333333333,0.9108780108780108
urllib3,6,free_search_continuation,36,CONTINUE,False,False,True,False,5159,161,0.4234620886981402,0.36666666666666664,0.9096348096348095
urllib3,6,free_search_continuation,37,CONTINUE,False,False,True,False,6338,279,0.592274678111588,0.4,0.9079254079254078
urllib3,6,free_search_continuation,38,CONTINUE,False,False,True,False,5813,180,0.45064377682403434,0.3,0.9119658119658118
urllib3,6,free_search_continuation,39,CONTINUE,False,False,True,False,5417,189,0.463519313304721,0.36666666666666664,0.9090132090132088
urllib3,6,free_search_continuation,40,CONTINUE,False,False,True,False,5684,229,0.5207439198855508,0.36666666666666664,0.9096348096348095
urllib3,6,free_search_continuation,41,CONTINUE,False,False,True,False,4910,174,0.44206008583690987,0.36666666666666664,0.9096348096348095
urllib3,6,free_search_continuation,42,CONTINUE,False,False,True,False,4919,254,0.5565092989985694,0.4,0.9079254079254078
urllib3,6,free_search_continuation,43,CONTINUE,False,False,True,False,6511,231,0.5236051502145923,0.3333333333333333,0.9107226107226105
urllib3,6,free_search_continuation,44,CONTINUE,False,False,True,False,5350,153,0.41201716738197425,0.36666666666666664,0.9094794094794094
urllib3,6,free_search_continuation,45,CONTINUE,False,False,True,False,5106,166,0.43061516452074394,0.36666666666666664,0.9090132090132088
urllib3,6,free_search_continuation,46,CONTINUE,False,False,True,False,5693,285,0.6008583690987125,0.36666666666666664,0.9096348096348095
urllib3,6,free_search_continuation,47,CONTINUE,False,False,True,False,5564,296,0.6165951359084406,0.4,0.9079254079254078
urllib3,6,free_search_continuation,48,CONTINUE,False,False,True,False,6285,204,0.48497854077253216,0.4,0.9079254079254078
urllib3,6,free_search_continuation,49,CONTINUE,False,False,True,False,5693,211,0.4949928469241774,0.36666666666666664,0.9093240093240091
urllib3,6,free_search_continuation,50,CONTINUE,False,False,True,False,5039,227,0.5178826895565093,0.36666666666666664,0.9094794094794094
urllib3,6,free_search_continuation,51,CONTINUE,False,False,True,False,5778,238,0.5336194563662375,0.3333333333333333,0.9110334110334108
urllib3,6,free_search_continuation,52,CONTINUE,False,False,True,False,5288,78,0.30472103004291845,0.3333333333333333,0.9102564102564101
urllib3,6,free_search_continuation,53,CONTINUE,False,False,True,False,6253,199,0.47782546494992845,0.3333333333333333,0.9108780108780108
urllib3,6,free_search_continuation,54,CONTINUE,False,False,True,False,5942,126,0.37339055793991416,0.3,0.9110334110334108
urllib3,6,free_search_continuation,55,CONTINUE,False,False,True,False,4479,169,0.43490701001430615,0.3333333333333333,0.9110334110334108
urllib3,6,free_search_continuation,56,CONTINUE,False,False,True,False,5813,66,0.2875536480686695,0.3333333333333333,0.9107226107226105
urllib3,6,free_search_continuation,57,CONTINUE,False,False,True,False,6467,278,0.5908440629470673,0.4,0.9079254079254078
urllib3,6,free_search_continuation,58,CONTINUE,False,False,True,False,5693,224,0.5135908440629471,0.36666666666666664,0.9094794094794094
urllib3,6,free_search_continuation,59,CONTINUE,False,False,True,False,6297,274,0.5851216022889842,0.4,0.9079254079254078
urllib3,6,free_search_continuation,60,CONTINUE,False,False,True,False,4825,162,0.4248927038626609,0.4,0.9079254079254078
urllib3,6,free_search_continuation,61,CONTINUE,False,False,True,False,5778,279,0.592274678111588,0.4,0.9079254079254078
urllib3,6,free_search_continuation,62,CONTINUE,False,False,True,False,5133,184,0.4563662374821173,0.3333333333333333,0.9104118104118104
urllib3,6,free_search_continuation,63,CONTINUE,False,False,True,False,5030,112,0.35336194563662376,0.36666666666666664,0.9094794094794094
urllib3,6,free_search_continuation,64,CONTINUE,False,False,True,False,4007,163,0.4263233190271817,0.36666666666666664,0.9096348096348095
urllib3,6,free_search_continuation,65,CONTINUE,False,False,True,False,5684,161,0.4234620886981402,0.3333333333333333,0.9110334110334108
urllib3,6,free_search_continuation,66,CONTINUE,False,False,True,False,5693,299,0.6208869814020028,0.36666666666666664,0.9096348096348095
urllib3,6,free_search_continuation,67,CONTINUE,False,False,True,False,6587,206,0.48783977110157367,0.4,0.9079254079254078
urllib3,6,free_search_continuation,68,CONTINUE,False,False,True,False,5168,262,0.5679542203147353,0.36666666666666664,0.9091686091686091
urllib3,6,free_search_continuation,69,CONTINUE,False,False,True,False,5511,187,0.46065808297567956,0.36666666666666664,0.9090132090132088
urllib3,6,free_search_continuation,70,CONTINUE,False,False,True,False,6209,219,0.5064377682403434,0.36666666666666664,0.9096348096348095
urllib3,6,free_search_continuation,71,CONTINUE,False,False,True,False,5417,246,0.5450643776824035,0.36666666666666664,0.9094794094794094
urllib3,6,free_search_continuation,72,CONTINUE,False,False,True,False,6382,259,0.5636623748211731,0.3333333333333333,0.9107226107226105
urllib3,6,free_search_continuation,73,CONTINUE,False,False,True,False,4910,163,0.4263233190271817,0.36666666666666664,0.9094794094794094
urllib3,6,free_search_continuation,74,CONTINUE,False,False,True,False,5288,124,0.37052932761087265,0.3333333333333333,0.9108780108780108
urllib3,6,free_search_continuation,75,CONTINUE,False,False,True,False,4919,94,0.32761087267525035,0.3,0.9116550116550115
urllib3,6,free_search_continuation,76,CONTINUE,False,False,True,False,5693,324,0.6566523605150214,0.4,0.9079254079254078
urllib3,6,free_search_continuation,77,CONTINUE,False,False,True,False,5898,223,0.5121602288984263,0.36666666666666664,0.9094794094794094
urllib3,6,free_search_continuation,78,CONTINUE,False,False,True,False,4470,216,0.5021459227467812,0.36666666666666664,0.9096348096348095
urllib3,6,free_search_continuation,79,CONTINUE,False,False,True,False,5599,174,0.44206008583690987,0.36666666666666664,0.9096348096348095
urllib3,6,free_search_continuation,80,CONTINUE,False,False,True,False,7285,194,0.47067238912732473,0.3333333333333333,0.9107226107226105
urllib3,6,free_search_continuation,81,CONTINUE,False,False,True,False,5769,116,0.3590844062947067,0.3333333333333333,0.9110334110334108
urllib3,6,free_search_continuation,82,CONTINUE,False,False,True,False,3714,66,0.2875536480686695,0.3333333333333333,0.9110334110334108
urllib3,6,free_search_continuation,83,CONTINUE,False,False,True,False,6209,208,0.4907010014306152,0.3333333333333333,0.9110334110334108
urllib3,6,free_search_continuation,84,CONTINUE,False,False,True,False,5133,50,0.2646638054363376,0.26666666666666666,0.9122766122766122
urllib3,6,free_search_continuation,85,CONTINUE,False,False,True,False,5168,256,0.5593705293276109,0.36666666666666664,0.9091686091686091
urllib3,6,free_search_continuation,86,CONTINUE,False,False,True,False,5479,238,0.5336194563662375,0.4,0.9079254079254078
