task,condition,state_type,seed,budget,challenger,full_decision,recall,support,gini,repair_gain,repair_cost,residual_warning,unresolved_warning,oracle_safe,geometry_ok
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,0,1,free_search_continuation,SAFE,1.0,1.0,0.6066821465428276,0.0,831.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,1,1,free_search_continuation,SAFE,1.0,1.0,0.606940144478844,0.0,696.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,2,1,free_search_continuation,SAFE,1.0,1.0,0.6074561403508771,0.0,1086.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,3,1,free_search_continuation,SAFE,1.0,1.0,0.6038441692466459,0.0,1039.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,4,1,free_search_continuation,SAFE,1.0,1.0,0.6084881320949431,0.0,696.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,5,1,free_search_continuation,SAFE,1.0,1.0,0.6066821465428276,0.0,831.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,6,1,free_search_continuation,SAFE,1.0,1.0,0.6079721362229102,0.0,696.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,7,1,free_search_continuation,SAFE,1.0,1.0,0.6071981424148607,0.0,1039.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,8,1,free_search_continuation,SAFE,1.0,1.0,0.6038441692466459,0.0,314.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,9,1,free_search_continuation,SAFE,1.0,1.0,0.604360165118679,0.0,1086.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,10,1,free_search_continuation,SAFE,1.0,1.0,0.6038441692466459,0.0,157.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,11,1,free_search_continuation,SAFE,1.0,1.0,0.6064241486068112,0.0,1086.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,12,1,free_search_continuation,SAFE,1.0,1.0,0.6038441692466459,0.0,1086.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,13,1,free_search_continuation,SAFE,1.0,1.0,0.606940144478844,0.0,696.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,14,1,free_search_continuation,SAFE,1.0,1.0,0.6038441692466459,0.0,1086.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,15,1,free_search_continuation,SAFE,1.0,1.0,0.6077141382868936,0.0,831.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,16,1,free_search_continuation,SAFE,1.0,1.0,0.6071981424148607,0.0,1039.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,17,1,free_search_continuation,SAFE,1.0,1.0,0.605392156862745,0.0,157.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,18,1,free_search_continuation,SAFE,1.0,1.0,0.6066821465428276,0.0,831.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,19,1,free_search_continuation,SAFE,1.0,1.0,0.6048761609907121,0.0,157.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,20,1,free_search_continuation,SAFE,1.0,1.0,0.6079721362229102,0.0,696.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,21,1,free_search_continuation,SAFE,1.0,1.0,0.6038441692466459,0.0,157.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,22,1,free_search_continuation,SAFE,1.0,1.0,0.6038441692466459,0.0,157.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,23,1,free_search_continuation,SAFE,1.0,1.0,0.605908152734778,0.0,831.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,24,1,free_search_continuation,SAFE,1.0,1.0,0.6038441692466459,0.0,1086.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,25,1,free_search_continuation,SAFE,1.0,1.0,0.6046181630546954,0.0,314.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,26,1,free_search_continuation,SAFE,1.0,1.0,0.6082301341589267,0.0,1039.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,27,1,free_search_continuation,SAFE,1.0,1.0,0.6074561403508771,0.0,1086.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,28,1,free_search_continuation,SAFE,1.0,1.0,0.6074561403508771,0.0,1086.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,29,1,free_search_continuation,SAFE,1.0,1.0,0.6038441692466459,0.0,314.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,30,1,free_search_continuation,SAFE,1.0,1.0,0.6038441692466459,0.0,314.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,31,1,free_search_continuation,SAFE,1.0,1.0,0.6046181630546954,0.0,314.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,32,1,free_search_continuation,SAFE,1.0,1.0,0.6066821465428276,0.0,831.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,33,1,free_search_continuation,SAFE,1.0,1.0,0.6084881320949431,0.0,696.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,34,1,free_search_continuation,SAFE,1.0,1.0,0.6066821465428276,0.0,831.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,35,1,free_search_continuation,SAFE,1.0,1.0,0.6074561403508771,0.0,1086.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,36,1,free_search_continuation,SAFE,1.0,1.0,0.605392156862745,0.0,157.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,37,1,free_search_continuation,SAFE,1.0,1.0,0.605392156862745,0.0,696.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,38,1,free_search_continuation,SAFE,1.0,1.0,0.6038441692466459,0.0,314.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,39,1,free_search_continuation,SAFE,1.0,1.0,0.6038441692466459,0.0,157.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,40,1,free_search_continuation,SAFE,1.0,1.0,0.6071981424148607,0.0,1039.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,41,1,free_search_continuation,SAFE,1.0,1.0,0.6038441692466459,0.0,314.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,42,1,free_search_continuation,SAFE,1.0,1.0,0.6077141382868936,0.0,831.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,43,1,free_search_continuation,SAFE,1.0,1.0,0.605392156862745,0.0,157.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,44,1,free_search_continuation,SAFE,1.0,1.0,0.6084881320949431,0.0,696.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,45,1,free_search_continuation,SAFE,1.0,1.0,0.6048761609907121,0.0,157.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,46,1,free_search_continuation,SAFE,1.0,1.0,0.6038441692466459,0.0,1086.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,47,1,free_search_continuation,SAFE,1.0,1.0,0.605392156862745,0.0,157.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,48,1,free_search_continuation,SAFE,1.0,1.0,0.6066821465428276,0.0,831.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,49,1,free_search_continuation,SAFE,1.0,1.0,0.605908152734778,0.0,831.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,50,1,free_search_continuation,SAFE,1.0,1.0,0.605392156862745,0.0,157.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,51,1,free_search_continuation,SAFE,1.0,1.0,0.6074561403508771,0.0,1086.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,52,1,free_search_continuation,SAFE,1.0,1.0,0.605908152734778,0.0,831.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,53,1,free_search_continuation,SAFE,1.0,1.0,0.6064241486068112,0.0,1086.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,54,1,free_search_continuation,SAFE,1.0,1.0,0.6064241486068112,0.0,831.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,55,1,free_search_continuation,SAFE,1.0,1.0,0.6082301341589267,0.0,1039.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,56,1,free_search_continuation,SAFE,1.0,1.0,0.6074561403508771,0.0,1086.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,57,1,free_search_continuation,SAFE,1.0,1.0,0.6066821465428276,0.0,831.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,58,1,free_search_continuation,SAFE,1.0,1.0,0.6082301341589267,0.0,1039.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,59,1,free_search_continuation,SAFE,1.0,1.0,0.6038441692466459,0.0,1086.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,60,1,free_search_continuation,SAFE,1.0,1.0,0.605392156862745,0.0,696.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,61,1,free_search_continuation,SAFE,1.0,1.0,0.6074561403508771,0.0,1086.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,62,1,free_search_continuation,SAFE,1.0,1.0,0.6064241486068112,0.0,831.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,63,1,free_search_continuation,SAFE,1.0,1.0,0.604360165118679,0.0,1086.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,64,1,free_search_continuation,SAFE,1.0,1.0,0.6038441692466459,0.0,1086.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,65,1,free_search_continuation,SAFE,1.0,1.0,0.6071981424148607,0.0,1039.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,66,1,free_search_continuation,SAFE,1.0,1.0,0.6074561403508771,0.0,1086.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,67,1,free_search_continuation,SAFE,1.0,1.0,0.6064241486068112,0.0,1086.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,68,1,free_search_continuation,SAFE,1.0,1.0,0.6038441692466459,0.0,1039.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,69,1,free_search_continuation,SAFE,1.0,1.0,0.6064241486068112,0.0,831.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,70,1,free_search_continuation,SAFE,1.0,1.0,0.6038441692466459,0.0,314.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,71,1,free_search_continuation,SAFE,1.0,1.0,0.6038441692466459,0.0,314.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,72,1,free_search_continuation,SAFE,1.0,1.0,0.606940144478844,0.0,696.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,73,1,free_search_continuation,SAFE,1.0,1.0,0.6048761609907121,0.0,157.0,False,False,True,True
requests,safe_state:route_partitioned:free_search_continuation,seeded_safe_complete,74,1,free_search_continuation,SAFE,1.0,1.0,0.6074561403508771,0.0,1086.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,0,2,random,SAFE,1.0,1.0,0.6041666666666665,0.0,988.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,1,2,random,SAFE,1.0,1.0,0.603395061728395,0.0,1782.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,2,2,random,SAFE,1.0,1.0,0.6044238683127572,0.0,2172.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,3,2,random,SAFE,1.0,1.0,0.6008230452674896,0.0,2078.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,4,2,random,SAFE,1.0,1.0,0.6087962962962963,0.0,1527.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,5,2,random,SAFE,1.0,1.0,0.6057098765432098,0.0,1917.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,6,2,random,SAFE,1.0,1.0,0.6080246913580247,0.0,1782.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,7,2,random,SAFE,1.0,1.0,0.6046810699588476,0.0,1196.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,8,2,random,SAFE,1.0,1.0,0.6000514403292181,0.0,1353.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,9,2,random,SAFE,1.0,1.0,0.6036522633744856,0.0,1917.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,10,2,random,SAFE,1.0,1.0,0.6000514403292181,0.0,471.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,11,2,random,SAFE,1.0,1.0,0.603395061728395,0.0,2172.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,12,2,random,SAFE,1.0,1.0,0.603395061728395,0.0,1782.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,13,2,random,SAFE,1.0,1.0,0.6049382716049383,0.0,1392.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,14,2,random,SAFE,1.0,1.0,0.6000514403292181,0.0,2125.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,15,2,random,SAFE,1.0,1.0,0.6041666666666665,0.0,1145.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,16,2,random,SAFE,1.0,1.0,0.6054526748971192,0.0,1353.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,17,2,random,SAFE,1.0,1.0,0.6018518518518519,0.0,314.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,18,2,random,SAFE,1.0,1.0,0.6031378600823045,0.0,1145.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,19,2,random,SAFE,1.0,1.0,0.6018518518518519,0.0,1196.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,20,2,random,SAFE,1.0,1.0,0.6080246913580247,0.0,1782.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,21,2,random,SAFE,1.0,1.0,0.6041666666666665,0.0,988.0,False,False,True,True
