task,condition,state_type,seed,budget,decision,recall,support,gini,residual_warning,unresolved_warning,runtime_residual_items,weak_plausible_gap,repair_gain,cost
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,41,3,SAFE,1.0,1.0,0.5493624772313297,False,False,0.0,0.0,0.0,2889.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,42,3,SAFE,1.0,1.0,0.5476320582877958,False,False,0.0,0.0,0.0,2760.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,43,3,SAFE,1.0,1.0,0.5479052823315118,False,False,0.0,0.0,0.0,1203.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,44,3,SAFE,1.0,1.0,0.5474499089253186,False,False,0.0,0.0,0.0,3138.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,45,3,SAFE,1.0,1.0,0.5479963570127504,False,False,0.0,0.0,0.0,2021.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,46,3,SAFE,1.0,1.0,0.5463570127504553,False,False,0.0,0.0,0.0,2613.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,47,3,SAFE,1.0,1.0,0.5506375227686702,False,False,0.0,0.0,0.0,3534.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,48,3,SAFE,1.0,1.0,0.5479052823315118,False,False,0.0,0.0,0.0,2484.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,49,3,SAFE,1.0,1.0,0.5470856102003643,False,False,0.0,0.0,0.0,3138.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,50,3,SAFE,1.0,1.0,0.5508196721311474,False,False,0.0,0.0,0.0,3663.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,51,3,SAFE,1.0,1.0,0.5487249544626593,False,False,0.0,0.0,0.0,2493.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,52,3,SAFE,1.0,1.0,0.549726775956284,False,False,0.0,0.0,0.0,3663.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,53,3,SAFE,1.0,1.0,0.5484517304189434,False,False,0.0,0.0,0.0,3053.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,54,3,SAFE,1.0,1.0,0.5474499089253186,False,False,0.0,0.0,0.0,2106.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,55,3,SAFE,1.0,1.0,0.5489071038251365,False,False,0.0,0.0,0.0,2493.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,56,3,SAFE,1.0,1.0,0.5481785063752276,False,False,0.0,0.0,0.0,3053.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,57,3,SAFE,1.0,1.0,0.5472677595628415,False,False,0.0,0.0,0.0,2613.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,58,3,SAFE,1.0,1.0,0.5467213114754097,False,False,0.0,0.0,0.0,1986.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,59,3,SAFE,1.0,1.0,0.5481785063752276,False,False,0.0,0.0,0.0,2933.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,60,3,SAFE,1.0,1.0,0.5490892531876137,False,False,0.0,0.0,0.0,2279.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,61,3,SAFE,1.0,1.0,0.5464480874316939,False,False,0.0,0.0,0.0,2115.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,62,3,SAFE,1.0,1.0,0.5477231329690344,False,False,0.0,0.0,0.0,2933.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,63,3,SAFE,1.0,1.0,0.548087431693989,False,False,0.0,0.0,0.0,2613.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,64,3,SAFE,1.0,1.0,0.5492714025500909,False,False,0.0,0.0,0.0,2924.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,65,3,SAFE,1.0,1.0,0.5478142076502732,False,False,0.0,0.0,0.0,2364.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,66,3,SAFE,1.0,1.0,0.5477231329690344,False,False,0.0,0.0,0.0,1728.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,67,3,SAFE,1.0,1.0,0.5478142076502732,False,False,0.0,0.0,0.0,2484.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,68,3,SAFE,1.0,1.0,0.5470856102003643,False,False,0.0,0.0,0.0,1728.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,69,3,SAFE,1.0,1.0,0.5476320582877958,False,False,0.0,0.0,0.0,2021.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,70,3,SAFE,1.0,1.0,0.5506375227686702,False,False,0.0,0.0,0.0,3578.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,71,3,SAFE,1.0,1.0,0.5491803278688523,False,False,0.0,0.0,0.0,3053.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,72,3,SAFE,1.0,1.0,0.5478142076502732,False,False,0.0,0.0,0.0,2924.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,73,3,SAFE,1.0,1.0,0.5489981785063751,False,False,0.0,0.0,0.0,2675.0
urllib3,safe_state:extended_audit:free_search_continuation,seeded_safe_complete,74,3,SAFE,1.0,1.0,0.5463570127504553,False,False,0.0,0.0,0.0,1203.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,0,4,SAFE,1.0,1.0,0.5492041837198727,False,False,0.0,0.0,0.0,2554.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,1,4,SAFE,1.0,1.0,0.5482037289677124,False,False,0.0,0.0,0.0,4111.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,2,4,SAFE,1.0,1.0,0.545475216007276,False,False,0.0,0.0,0.0,3293.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,3,4,SAFE,1.0,1.0,0.545839017735334,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,4,4,SAFE,1.0,1.0,0.548294679399727,False,False,0.0,0.0,0.0,3199.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,5,4,SAFE,1.0,1.0,0.5501136880400181,False,False,0.0,0.0,0.0,4756.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,6,4,SAFE,1.0,1.0,0.5484765802637561,False,False,0.0,0.0,0.0,4671.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,7,4,SAFE,1.0,1.0,0.5466575716234652,False,False,0.0,0.0,0.0,2674.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,8,4,SAFE,1.0,1.0,0.5477489768076398,False,False,0.0,0.0,0.0,4067.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,9,4,SAFE,1.0,1.0,0.5498408367439744,False,False,0.0,0.0,0.0,4231.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,10,4,SAFE,1.0,1.0,0.5484765802637561,False,False,0.0,0.0,0.0,4841.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,11,4,SAFE,1.0,1.0,0.5478399272396544,False,False,0.0,0.0,0.0,4231.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,12,4,SAFE,1.0,1.0,0.5469304229195087,False,False,0.0,0.0,0.0,3853.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,13,4,SAFE,1.0,1.0,0.5477489768076398,False,False,0.0,0.0,0.0,4671.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,14,4,SAFE,1.0,1.0,0.545475216007276,False,False,0.0,0.0,0.0,2554.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,15,4,SAFE,1.0,1.0,0.5453842655752614,False,False,0.0,0.0,0.0,3026.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,16,4,SAFE,1.0,1.0,0.5467485220554797,False,False,0.0,0.0,0.0,3293.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,17,4,SAFE,1.0,1.0,0.5472032742155524,False,False,0.0,0.0,0.0,3079.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,18,4,SAFE,1.0,1.0,0.5488403819918144,False,False,0.0,0.0,0.0,3337.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,19,4,SAFE,1.0,1.0,0.5493860845839016,False,False,0.0,0.0,0.0,2897.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,20,4,SAFE,1.0,1.0,0.5475670759436106,False,False,0.0,0.0,0.0,3372.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,21,4,SAFE,1.0,1.0,0.5455661664392906,False,False,0.0,0.0,0.0,3293.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,22,4,SAFE,1.0,1.0,0.5470213733515232,False,False,0.0,0.0,0.0,2812.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,23,4,SAFE,1.0,1.0,0.5496589358799453,False,False,0.0,0.0,0.0,3542.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,24,4,SAFE,1.0,1.0,0.5474761255115961,False,False,0.0,0.0,0.0,2812.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,25,4,SAFE,1.0,1.0,0.5473851750795815,False,False,0.0,0.0,0.0,3577.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,26,4,SAFE,1.0,1.0,0.5476580263756252,False,False,0.0,0.0,0.0,4102.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,27,4,SAFE,1.0,1.0,0.5488403819918144,False,False,0.0,0.0,0.0,2950.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,28,4,SAFE,1.0,1.0,0.5469304229195087,False,False,0.0,0.0,0.0,1736.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,29,4,SAFE,1.0,1.0,0.5472032742155524,False,False,0.0,0.0,0.0,3457.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,30,4,SAFE,1.0,1.0,0.548294679399727,False,False,0.0,0.0,0.0,3284.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,31,4,SAFE,1.0,1.0,0.5456571168713051,False,False,0.0,0.0,0.0,3293.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,32,4,SAFE,1.0,1.0,0.5470213733515232,False,False,0.0,0.0,0.0,1994.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,33,4,SAFE,1.0,1.0,0.545839017735334,False,False,0.0,0.0,0.0,3208.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,34,4,SAFE,1.0,1.0,0.5476580263756252,False,False,0.0,0.0,0.0,2932.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,35,4,SAFE,1.0,1.0,0.5473851750795815,False,False,0.0,0.0,0.0,2897.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,36,4,SAFE,1.0,1.0,0.5450204638472032,False,False,0.0,0.0,0.0,3208.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,37,4,SAFE,1.0,1.0,0.5502046384720327,False,False,0.0,0.0,0.0,3853.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,38,4,SAFE,1.0,1.0,0.5460209185993632,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,39,4,SAFE,1.0,1.0,0.5496589358799453,False,False,0.0,0.0,0.0,4325.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,40,4,SAFE,1.0,1.0,0.5475670759436106,False,False,0.0,0.0,0.0,4067.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,41,4,SAFE,1.0,1.0,0.548931332423829,False,False,0.0,0.0,0.0,3542.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,42,4,SAFE,1.0,1.0,0.5480218281036835,False,False,0.0,0.0,0.0,3035.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,43,4,SAFE,1.0,1.0,0.5480218281036835,False,False,0.0,0.0,0.0,2381.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,44,4,SAFE,1.0,1.0,0.5462028194633923,False,False,0.0,0.0,0.0,3671.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,45,4,SAFE,1.0,1.0,0.5473851750795815,False,False,0.0,0.0,0.0,3328.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,46,4,SAFE,1.0,1.0,0.5447476125511594,False,False,0.0,0.0,0.0,2888.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,47,4,SAFE,1.0,1.0,0.5490222828558435,False,False,0.0,0.0,0.0,4627.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,48,4,SAFE,1.0,1.0,0.5462937698954069,False,False,0.0,0.0,0.0,2759.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,49,4,SAFE,1.0,1.0,0.545475216007276,False,False,0.0,0.0,0.0,3413.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,50,4,SAFE,1.0,1.0,0.5506593906321053,False,False,0.0,0.0,0.0,4841.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,51,4,SAFE,1.0,1.0,0.5481127785356978,False,False,0.0,0.0,0.0,3800.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,52,4,SAFE,1.0,1.0,0.5492041837198727,False,False,0.0,0.0,0.0,4756.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,53,4,SAFE,1.0,1.0,0.5488403819918144,False,False,0.0,0.0,0.0,3328.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,54,4,SAFE,1.0,1.0,0.5457480673033195,False,False,0.0,0.0,0.0,2381.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,55,4,SAFE,1.0,1.0,0.5485675306957707,False,False,0.0,0.0,0.0,3671.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,56,4,SAFE,1.0,1.0,0.5475670759436106,False,False,0.0,0.0,0.0,4360.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,57,4,SAFE,1.0,1.0,0.5456571168713051,False,False,0.0,0.0,0.0,2888.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,58,4,SAFE,1.0,1.0,0.5449295134151886,False,False,0.0,0.0,0.0,2261.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,59,4,SAFE,1.0,1.0,0.5476580263756252,False,False,0.0,0.0,0.0,4026.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,60,4,SAFE,1.0,1.0,0.5486584811277853,False,False,0.0,0.0,0.0,2932.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,61,4,SAFE,1.0,1.0,0.5466575716234652,False,False,0.0,0.0,0.0,3422.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,62,4,SAFE,1.0,1.0,0.5471123237835378,False,False,0.0,0.0,0.0,4240.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,63,4,SAFE,1.0,1.0,0.5469304229195087,False,False,0.0,0.0,0.0,2888.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,64,4,SAFE,1.0,1.0,0.5497498863119599,False,False,0.0,0.0,0.0,4017.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,65,4,SAFE,1.0,1.0,0.5476580263756252,False,False,0.0,0.0,0.0,3542.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,66,4,SAFE,1.0,1.0,0.5481127785356978,False,False,0.0,0.0,0.0,2003.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,67,4,SAFE,1.0,1.0,0.548294679399727,False,False,0.0,0.0,0.0,3577.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,68,4,SAFE,1.0,1.0,0.5462937698954069,False,False,0.0,0.0,0.0,2261.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,69,4,SAFE,1.0,1.0,0.5472032742155524,False,False,0.0,0.0,0.0,2674.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,70,4,SAFE,1.0,1.0,0.5493860845839016,False,False,0.0,0.0,0.0,4111.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,71,4,SAFE,1.0,1.0,0.549295134151887,False,False,0.0,0.0,0.0,4231.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,72,4,SAFE,1.0,1.0,0.5477489768076398,False,False,0.0,0.0,0.0,4231.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,73,4,SAFE,1.0,1.0,0.5481127785356978,False,False,0.0,0.0,0.0,3328.0
urllib3,safe_state:extended_audit:random,seeded_safe_complete,74,4,SAFE,1.0,1.0,0.5462028194633923,False,False,0.0,0.0,0.0,2381.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,0,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,1,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,2,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,3,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,4,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,5,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,6,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,7,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,8,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,9,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,10,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,11,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,12,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,13,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,14,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,15,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,16,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,17,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,18,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,19,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,20,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,21,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,22,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,23,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,24,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,25,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,26,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,27,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,28,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,29,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,30,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,31,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,32,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,33,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,34,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,35,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,36,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,37,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,38,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,39,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,40,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,41,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,42,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,43,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,44,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,45,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,46,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,47,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,48,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,49,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,50,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,51,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,52,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,53,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,54,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,55,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,56,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,57,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,58,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,59,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,60,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,61,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,62,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,63,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,64,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,65,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,66,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,67,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,68,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
urllib3,safe_state:extended_audit:low_exposure,seeded_safe_complete,69,4,SAFE,1.0,1.0,0.5432014552069122,False,False,0.0,0.0,0.0,2434.0
