state_id,stage,task_id,repository,task_family,seed,split,agent_condition,search_strategy,budget_level,nominal_agent_count,mean_confidence,output_jaccard,source_overlap,source_coverage,query_similarity,search_path_overlap,marginal_discovery_gain_last,marginal_discovery_gain_mean,novelty_decay,singletons_f1,doubletons_f2,singleton_ratio,doubleton_ratio,per_source_singleton_density,good_turing_missing_mass,chao_unseen_estimate,chao_missing_ratio,corr_adjusted_chao_missing_ratio,effective_exploration_size,found,true_positive,false_positive,recall,precision,f1_score,residual_missing_mass,unsafe,token_input,token_output,tool_calls,wall_clock,run_ids,collection_mode,v1_risk_proxy
T2_policy_docs_v2_offline_seed01_k1_model_heterogeneous_source_partitioned_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,model_heterogeneous,source_partitioned,low,1,0.83,1.0,1.0,0.04,1.0,1.0,20,20.0,0.0,20,0,1.0,0.0,1.0,1.0,190.0,0.9047619047619048,0.9047619047619048,1.0,20,0,20,0.0,0.0,0.0,1.0,True,5928,368,20,0.0015226000105030835,"[""T2_policy_docs_v2_offline_seed01_k2_agent2_registry_alias_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed01_k1_model_heterogeneous_source_partitioned_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,model_heterogeneous,source_partitioned,medium,1,0.83,1.0,1.0,0.0,1.0,1.0,47,47.0,0.0,47,0,1.0,0.0,1.0,1.0,1081.0,0.9583333333333334,0.9583333333333334,1.0,47,30,17,1.0,0.6382978723404256,0.7792207792207793,0.0,False,12672,1117,115,0.03580589999910444,"[""T2_policy_docs_v2_offline_seed01_k2_agent1_flow_state_source_partitioned_medium_offline-scout-small""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed01_k1_model_heterogeneous_source_partitioned_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,model_heterogeneous,source_partitioned,medium,1,0.83,1.0,1.0,0.04,1.0,1.0,31,31.0,0.0,31,0,1.0,0.0,1.0,1.0,465.0,0.9375,0.9375,1.0,31,0,31,0.0,0.0,0.0,1.0,True,8966,511,31,0.003109699988272041,"[""T2_policy_docs_v2_offline_seed01_k2_agent2_registry_alias_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed01_k1_model_heterogeneous_source_partitioned_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,model_heterogeneous,source_partitioned,high,1,0.83,1.0,1.0,0.0,1.0,1.0,46,46.0,0.0,46,0,1.0,0.0,1.0,1.0,1035.0,0.9574468085106383,0.9574468085106383,1.0,46,29,17,0.9666666666666667,0.6304347826086957,0.763157894736842,0.033333333333333326,False,15640,1428,142,0.03863879997516051,"[""T2_policy_docs_v2_offline_seed01_k2_agent1_flow_state_source_partitioned_high_offline-scout-small""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed01_k1_model_heterogeneous_source_partitioned_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,model_heterogeneous,source_partitioned,high,1,0.83,1.0,1.0,0.04,1.0,1.0,32,32.0,0.0,32,0,1.0,0.0,1.0,1.0,496.0,0.9393939393939394,0.9393939393939394,1.0,32,0,32,0.0,0.0,0.0,1.0,True,9318,516,32,0.0017508000019006431,"[""T2_policy_docs_v2_offline_seed01_k2_agent2_registry_alias_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed01_k3_homogeneous_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,homogeneous,free_search,low,3,0.86,0.1592234400745039,0.15745007680491552,0.04,0.1591540404040404,0.1591540404040404,12,19.0,0.33333333333333337,35,22,0.6140350877192983,0.38596491228070173,0.6421052631578947,0.4430379746835443,27.84090909090909,0.328154299491026,0.4326540123714263,2.2754045272274808,57,26,31,0.8666666666666667,0.45614035087719296,0.5977011494252873,0.1333333333333333,True,26001,2316,178,0.039380500034894794,"[""T2_policy_docs_v2_offline_seed01_k3_agent1_direct_acmepay_free_search_low_offline-scout-base"", ""T2_policy_docs_v2_offline_seed01_k3_agent2_direct_acmepay_free_search_low_offline-scout-base"", ""T2_policy_docs_v2_offline_seed01_k3_agent3_direct_acmepay_free_search_low_offline-scout-base""]",deterministic_offline_scanner,0.7999999999999999
T2_policy_docs_v2_offline_seed01_k3_homogeneous_free_search_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,homogeneous,free_search,medium,3,0.86,0.9662447257383966,0.9866666666666667,0.04,1.0,1.0,0,26.333333333333332,1.0,0,4,0.0,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,1.023021582733813,79,30,49,1.0,0.379746835443038,0.5504587155963303,0.0,False,78752,7121,567,0.10256819997448474,"[""T2_policy_docs_v2_offline_seed01_k3_agent1_direct_acmepay_free_search_medium_offline-scout-base"", ""T2_policy_docs_v2_offline_seed01_k3_agent2_direct_acmepay_free_search_medium_offline-scout-base"", ""T2_policy_docs_v2_offline_seed01_k3_agent3_direct_acmepay_free_search_medium_offline-scout-base""]",deterministic_offline_scanner,0.25
T2_policy_docs_v2_offline_seed01_k3_homogeneous_free_search_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,homogeneous,free_search,high,3,0.86,1.0,1.0,0.04,1.0,1.0,0,26.666666666666668,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80,30,50,1.0,0.375,0.5454545454545454,0.0,False,84467,7589,611,0.11622170003829524,"[""T2_policy_docs_v2_offline_seed01_k3_agent1_direct_acmepay_free_search_high_offline-scout-base"", ""T2_policy_docs_v2_offline_seed01_k3_agent2_direct_acmepay_free_search_high_offline-scout-base"", ""T2_policy_docs_v2_offline_seed01_k3_agent3_direct_acmepay_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.25
T2_policy_docs_v2_offline_seed01_k3_homogeneous_source_partitioned_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,homogeneous,source_partitioned,low,3,0.83,0.3157894736842105,0.3157894736842105,0.04,0.3333333333333333,0.3333333333333333,0,14.333333333333334,1.0,25,18,0.5813953488372093,0.4186046511627907,0.14285714285714285,0.4098360655737705,17.36111111111111,0.28762080073630925,0.4692760433066098,1.838709677419355,43,12,31,0.4,0.27906976744186046,0.32876712328767127,0.6,True,18371,1597,129,0.059666400018613786,"[""T2_policy_docs_v2_offline_seed01_k3_agent1_direct_acmepay_source_partitioned_low_offline-scout-base"", ""T2_policy_docs_v2_offline_seed01_k3_agent2_direct_acmepay_source_partitioned_low_offline-scout-base"", ""T2_policy_docs_v2_offline_seed01_k3_agent3_direct_acmepay_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,0.7999999999999999
T2_policy_docs_v2_offline_seed01_k3_homogeneous_source_partitioned_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,homogeneous,source_partitioned,medium,3,0.83,0.3228129395218003,0.32666666666666666,0.04,0.3333333333333333,0.3333333333333333,1,26.333333333333332,0.9787234042553191,5,74,0.06329113924050633,0.9367088607594937,0.025726495726495723,0.032679738562091505,0.16891891891891891,0.002133651958692498,0.003511192880096442,1.8230145977915286,79,30,49,1.0,0.379746835443038,0.5504587155963303,0.0,False,51730,4666,373,0.12555309996241704,"[""T2_policy_docs_v2_offline_seed01_k3_agent1_direct_acmepay_source_partitioned_medium_offline-scout-base"", ""T2_policy_docs_v2_offline_seed01_k3_agent2_direct_acmepay_source_partitioned_medium_offline-scout-base"", ""T2_policy_docs_v2_offline_seed01_k3_agent3_direct_acmepay_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,0.21848954886655167
T2_policy_docs_v2_offline_seed01_k3_homogeneous_source_partitioned_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,homogeneous,source_partitioned,high,3,0.83,0.3333333333333333,0.3333333333333333,0.04,0.3333333333333333,0.3333333333333333,0,26.666666666666668,1.0,0,80,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000003,80,30,50,1.0,0.375,0.5454545454545454,0.0,False,59037,5351,433,0.18292209994979203,"[""T2_policy_docs_v2_offline_seed01_k3_agent1_direct_acmepay_source_partitioned_high_offline-scout-base"", ""T2_policy_docs_v2_offline_seed01_k3_agent2_direct_acmepay_source_partitioned_high_offline-scout-base"", ""T2_policy_docs_v2_offline_seed01_k3_agent3_direct_acmepay_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.13
T2_policy_docs_v2_offline_seed01_k1_prompt_diverse_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,prompt_diverse,free_search,low,1,0.86,1.0,1.0,0.0,1.0,1.0,17,17.0,0.0,17,0,1.0,0.0,1.0,1.0,136.0,0.8888888888888888,0.8888888888888888,1.0,17,11,6,0.36666666666666664,0.6470588235294118,0.46808510638297873,0.6333333333333333,True,4738,414,43,0.03821020002942532,"[""T2_policy_docs_v2_offline_seed01_k3_agent1_flow_state_free_search_low_offline-scout-base""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed01_k1_prompt_diverse_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,prompt_diverse,free_search,low,1,0.86,1.0,1.0,0.04,1.0,1.0,39,39.0,0.0,39,0,1.0,0.0,1.0,1.0,741.0,0.95,0.95,1.0,39,12,27,0.4,0.3076923076923077,0.34782608695652173,0.6,True,13279,1040,80,0.056903199991211295,"[""T2_policy_docs_v2_offline_seed01_k3_agent2_registry_alias_free_search_low_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed01_k1_prompt_diverse_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,prompt_diverse,free_search,low,1,0.86,1.0,1.0,0.02,1.0,1.0,26,26.0,0.0,26,0,1.0,0.0,1.0,1.0,325.0,0.9259259259259259,0.9259259259259259,1.0,26,13,13,0.43333333333333335,0.5,0.4642857142857143,0.5666666666666667,True,7739,547,49,0.047206199960783124,"[""T2_policy_docs_v2_offline_seed01_k3_agent3_negative_filter_free_search_low_offline-scout-base""]",deterministic_offline_scanner,0.9299999999999999
T2_policy_docs_v2_offline_seed01_k1_prompt_diverse_free_search_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,prompt_diverse,free_search,medium,1,0.86,1.0,1.0,0.04,1.0,1.0,74,74.0,0.0,74,0,1.0,0.0,1.0,1.0,2701.0,0.9733333333333334,0.9733333333333334,1.0,74,30,44,1.0,0.40540540540540543,0.5769230769230769,0.0,False,20758,1616,146,0.20888420002302155,"[""T2_policy_docs_v2_offline_seed01_k3_agent1_flow_state_free_search_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed01_k1_prompt_diverse_free_search_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,prompt_diverse,free_search,medium,1,0.86,1.0,1.0,0.04,1.0,1.0,76,76.0,0.0,76,0,1.0,0.0,1.0,1.0,2850.0,0.974025974025974,0.974025974025974,1.0,76,30,46,1.0,0.39473684210526316,0.5660377358490566,0.0,False,30294,2898,219,0.11803939996752888,"[""T2_policy_docs_v2_offline_seed01_k3_agent2_registry_alias_free_search_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed01_k1_prompt_diverse_free_search_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,prompt_diverse,free_search,medium,1,0.86,1.0,1.0,0.04,1.0,1.0,74,74.0,0.0,74,0,1.0,0.0,1.0,1.0,2701.0,0.9733333333333334,0.9733333333333334,1.0,74,30,44,1.0,0.40540540540540543,0.5769230769230769,0.0,False,23498,1798,163,0.12034740002127364,"[""T2_policy_docs_v2_offline_seed01_k3_agent3_negative_filter_free_search_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed01_k1_prompt_diverse_free_search_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,prompt_diverse,free_search,high,1,0.86,1.0,1.0,0.04,1.0,1.0,77,77.0,0.0,77,0,1.0,0.0,1.0,1.0,2926.0,0.9743589743589743,0.9743589743589743,1.0,77,30,47,1.0,0.38961038961038963,0.5607476635514019,0.0,False,24775,1862,175,0.22750269999960437,"[""T2_policy_docs_v2_offline_seed01_k3_agent1_flow_state_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed01_k1_prompt_diverse_free_search_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,prompt_diverse,free_search,high,1,0.86,1.0,1.0,0.04,1.0,1.0,80,80.0,0.0,80,0,1.0,0.0,1.0,1.0,3160.0,0.9753086419753086,0.9753086419753086,1.0,80,30,50,1.0,0.375,0.5454545454545454,0.0,False,33869,3199,247,0.12511239998275414,"[""T2_policy_docs_v2_offline_seed01_k3_agent2_registry_alias_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed01_k1_prompt_diverse_free_search_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,prompt_diverse,free_search,high,1,0.86,1.0,1.0,0.04,1.0,1.0,79,79.0,0.0,79,0,1.0,0.0,1.0,1.0,3081.0,0.975,0.975,1.0,79,29,50,0.9666666666666667,0.3670886075949367,0.5321100917431193,0.033333333333333326,False,26915,1914,186,0.08619409997481853,"[""T2_policy_docs_v2_offline_seed01_k3_agent3_negative_filter_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed01_k1_prompt_diverse_source_partitioned_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,prompt_diverse,source_partitioned,low,1,0.83,1.0,1.0,0.0,1.0,1.0,16,16.0,0.0,16,0,1.0,0.0,1.0,1.0,120.0,0.8823529411764706,0.8823529411764706,1.0,16,12,4,0.4,0.75,0.5217391304347827,0.6,True,4972,373,45,0.030630099994596094,"[""T2_policy_docs_v2_offline_seed01_k3_agent1_flow_state_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed01_k1_prompt_diverse_source_partitioned_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,prompt_diverse,source_partitioned,low,1,0.83,1.0,1.0,0.04,1.0,1.0,22,22.0,0.0,22,0,1.0,0.0,1.0,1.0,231.0,0.9130434782608695,0.9130434782608695,1.0,22,0,22,0.0,0.0,0.0,1.0,True,6354,376,22,0.005913300032261759,"[""T2_policy_docs_v2_offline_seed01_k3_agent2_registry_alias_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed01_k1_prompt_diverse_source_partitioned_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,prompt_diverse,source_partitioned,low,1,0.83,1.0,1.0,0.0,1.0,1.0,16,16.0,0.0,16,0,1.0,0.0,1.0,1.0,120.0,0.8823529411764706,0.8823529411764706,1.0,16,11,5,0.36666666666666664,0.6875,0.47826086956521735,0.6333333333333333,True,5474,437,48,0.03194919996894896,"[""T2_policy_docs_v2_offline_seed01_k3_agent3_negative_filter_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed01_k1_prompt_diverse_source_partitioned_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,prompt_diverse,source_partitioned,medium,1,0.83,1.0,1.0,0.0,1.0,1.0,47,47.0,0.0,47,0,1.0,0.0,1.0,1.0,1081.0,0.9583333333333334,0.9583333333333334,1.0,47,30,17,1.0,0.6382978723404256,0.7792207792207793,0.0,False,15107,1411,137,0.04039989999728277,"[""T2_policy_docs_v2_offline_seed01_k3_agent1_flow_state_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed01_k1_prompt_diverse_source_partitioned_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,prompt_diverse,source_partitioned,medium,1,0.83,1.0,1.0,0.04,1.0,1.0,31,31.0,0.0,31,0,1.0,0.0,1.0,1.0,465.0,0.9375,0.9375,1.0,31,0,31,0.0,0.0,0.0,1.0,True,9105,511,31,0.0016926000243984163,"[""T2_policy_docs_v2_offline_seed01_k3_agent2_registry_alias_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed01_k1_prompt_diverse_source_partitioned_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,prompt_diverse,source_partitioned,medium,1,0.83,1.0,1.0,0.04,1.0,1.0,74,74.0,0.0,74,0,1.0,0.0,1.0,1.0,2701.0,0.9733333333333334,0.9733333333333334,1.0,74,29,45,0.9666666666666667,0.3918918918918919,0.5576923076923077,0.033333333333333326,False,25022,1885,175,0.04201400000602007,"[""T2_policy_docs_v2_offline_seed01_k3_agent3_negative_filter_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed01_k1_prompt_diverse_source_partitioned_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,prompt_diverse,source_partitioned,high,1,0.83,1.0,1.0,0.0,1.0,1.0,48,48.0,0.0,48,0,1.0,0.0,1.0,1.0,1128.0,0.9591836734693877,0.9591836734693877,1.0,48,30,18,1.0,0.625,0.7692307692307693,0.0,False,15407,1352,140,0.04642480000620708,"[""T2_policy_docs_v2_offline_seed01_k3_agent1_flow_state_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed01_k1_prompt_diverse_source_partitioned_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,prompt_diverse,source_partitioned,high,1,0.83,1.0,1.0,0.04,1.0,1.0,32,32.0,0.0,32,0,1.0,0.0,1.0,1.0,496.0,0.9393939393939394,0.9393939393939394,1.0,32,0,32,0.0,0.0,0.0,1.0,True,9318,516,32,0.0017330000409856439,"[""T2_policy_docs_v2_offline_seed01_k3_agent2_registry_alias_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed01_k1_prompt_diverse_source_partitioned_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,prompt_diverse,source_partitioned,high,1,0.83,1.0,1.0,0.04,1.0,1.0,80,80.0,0.0,80,0,1.0,0.0,1.0,1.0,3160.0,0.9753086419753086,0.9753086419753086,1.0,80,30,50,1.0,0.375,0.5454545454545454,0.0,False,29021,2130,205,0.036883900000248104,"[""T2_policy_docs_v2_offline_seed01_k3_agent3_negative_filter_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed01_k1_model_heterogeneous_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,model_heterogeneous,free_search,low,1,0.86,1.0,1.0,0.02,1.0,1.0,21,21.0,0.0,21,0,1.0,0.0,1.0,1.0,210.0,0.9090909090909091,0.9090909090909091,1.0,21,10,11,0.3333333333333333,0.47619047619047616,0.39215686274509803,0.6666666666666667,True,5829,391,33,0.00938750000204891,"[""T2_policy_docs_v2_offline_seed01_k3_agent1_flow_state_free_search_low_offline-scout-small""]",deterministic_offline_scanner,0.9299999999999999
T2_policy_docs_v2_offline_seed01_k1_model_heterogeneous_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,model_heterogeneous,free_search,low,1,0.86,1.0,1.0,0.04,1.0,1.0,39,39.0,0.0,39,0,1.0,0.0,1.0,1.0,741.0,0.95,0.95,1.0,39,12,27,0.4,0.3076923076923077,0.34782608695652173,0.6,True,13279,1040,80,0.015233999991323799,"[""T2_policy_docs_v2_offline_seed01_k3_agent2_registry_alias_free_search_low_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed01_k1_model_heterogeneous_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,model_heterogeneous,free_search,low,1,0.86,1.0,1.0,0.0,1.0,1.0,22,22.0,0.0,22,0,1.0,0.0,1.0,1.0,231.0,0.9130434782608695,0.9130434782608695,1.0,22,14,8,0.4666666666666667,0.6363636363636364,0.5384615384615385,0.5333333333333333,True,6146,508,54,0.01467970001976937,"[""T2_policy_docs_v2_offline_seed01_k3_agent3_negative_filter_free_search_low_offline-scout-large""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed01_k1_model_heterogeneous_free_search_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,model_heterogeneous,free_search,medium,1,0.86,1.0,1.0,0.04,1.0,1.0,69,69.0,0.0,69,0,1.0,0.0,1.0,1.0,2346.0,0.9714285714285714,0.9714285714285714,1.0,69,27,42,0.9,0.391304347826087,0.5454545454545454,0.09999999999999998,True,19534,1451,134,0.027469999971799552,"[""T2_policy_docs_v2_offline_seed01_k3_agent1_flow_state_free_search_medium_offline-scout-small""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed01_k1_model_heterogeneous_free_search_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,1,train,model_heterogeneous,free_search,medium,1,0.86,1.0,1.0,0.04,1.0,1.0,76,76.0,0.0,76,0,1.0,0.0,1.0,1.0,2850.0,0.974025974025974,0.974025974025974,1.0,76,30,46,1.0,0.39473684210526316,0.5660377358490566,0.0,False,30294,2898,219,0.03367719997186214,"[""T2_policy_docs_v2_offline_seed01_k3_agent2_registry_alias_free_search_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
