seed,condition,dependency,n_strata,items_per_stratum,hard_fraction,stopped_round,total_items,found_items,recall,false_completion,source_coverage_ratio,coverage_entropy,coverage_hhi,coverage_gini,visit_entropy,visit_hhi,source_normalized_effective_rank,source_logdet_volume,pairwise_route_jaccard,pairwise_cosine,scout_new_items,scout_new_true_items,scout_cost,scout_novelty_per_cost,singular_values
36,homogeneous,0.0,18,8,0.25,13,144,113,0.7847222222222222,True,0.9444444444444444,2.666064825755615,0.0719531210703687,0.27974783293932237,2.65348976700699,0.07343030900723209,0.645477946055616,14.575917306871016,0.8772875816993464,0.9456845327790343,0,0,0,,43.678;7.0458;4.7526
37,homogeneous,0.0,18,8,0.25,14,144,118,0.8194444444444444,True,0.9444444444444444,2.6983045779515007,0.06966963516230967,0.2532956685499057,2.680666080961365,0.07171201814058957,0.6337968171873442,14.534745542242169,0.8786764705882352,0.9511934827008064,0,0,0,,44.958;6.7354;4.7316
38,homogeneous,0.0,18,8,0.25,14,144,120,0.8333333333333334,True,1.0,2.742198990825593,0.06753387303844072,0.2328990228013028,2.724923453291936,0.06947987528344671,0.6107377349294227,14.25605391151916,0.8888888888888888,0.9619843549902676,0,0,0,,46.091;5.5753;4.8504
39,homogeneous,0.0,18,8,0.25,14,144,118,0.8194444444444444,True,1.0,2.719577043129987,0.06884029977594065,0.24677002583979335,2.707000204354152,0.07002905328798187,0.623169056007385,14.404917095649878,0.8507625272331154,0.9553293847015697,0,0,0,,45.596;6.6693;4.4155
40,homogeneous,0.25,18,8,0.25,14,144,120,0.8333333333333334,True,1.0,2.7369484536265234,0.06774469618485654,0.2337807606263982,2.718757836626699,0.06969246031746032,0.6573907737267639,14.94445098808315,0.8496732026143791,0.937992114655375,0,0,0,,44.795;7.7103;5.0915
41,homogeneous,0.25,18,8,0.25,13,144,119,0.8263888888888888,True,1.0,2.7331971746471337,0.06833157285850812,0.2521670606776989,2.7144284922856072,0.07045118343195267,0.6457759395697116,14.438786690317944,0.9248366013071895,0.9457510622018677,0,0,0,,42.576;6.6202;4.8452
42,homogeneous,0.25,18,8,0.25,14,144,118,0.8194444444444444,True,0.9444444444444444,2.696453611165781,0.06992510104951719,0.2652635570724309,2.6659720145694026,0.07426303854875282,0.650998545293713,14.841449336685526,0.8786764705882352,0.9449331689629838,0,0,0,,44.747;6.8701;5.4332
43,homogeneous,0.25,18,8,0.25,13,144,118,0.8194444444444444,True,0.9444444444444444,2.704676920045145,0.06931005596765774,0.2522260936895082,2.6950564100434082,0.07036900065746218,0.660111978708987,14.863409787181244,0.9203431372549019,0.9410575693115447,0,0,0,,43.627;6.5033;5.952
44,homogeneous,0.25,18,8,0.25,14,144,117,0.8125,True,0.8888888888888888,2.6803921643840587,0.07041721283404777,0.2655593738067965,2.6572880925020685,0.07341269841269842,0.6353475883949021,14.520239477519052,0.9583333333333334,0.9509026839825658,0,0,0,,44.588;6.5957;4.8367
45,homogeneous,0.25,18,8,0.25,14,144,123,0.8541666666666666,True,1.0,2.7355559174402355,0.06741198602526204,0.22604735883424398,2.7214846380547537,0.06889526643990929,0.6367726140371216,14.70756357428722,0.8856209150326797,0.9511479161630811,0,0,0,,45.727;6.5359;5.2267
46,homogeneous,0.25,18,8,0.25,14,144,119,0.8263888888888888,True,1.0,2.7177128879799555,0.06875200052979548,0.24381690660760436,2.702769148253143,0.07027706916099773,0.6164473557622739,14.299470172260305,0.8462690631808277,0.9597826052819336,0,0,0,,45.586;5.8219;4.7995
47,homogeneous,0.25,18,8,0.25,14,144,122,0.8472222222222222,True,1.0,2.734963089133414,0.06793561685890968,0.23841059602648995,2.7209172316831234,0.06928500566893424,0.5832916985970765,13.253753198026649,0.888888888888889,0.9573697343691742,0,0,0,,45.447;7.4593;2.2275
48,homogeneous,0.25,18,8,0.25,14,144,117,0.8125,True,0.8888888888888888,2.6893070173485274,0.06944444444444445,0.24370370370370376,2.678242512023312,0.07073767006802721,0.6152869364409388,14.283998738512473,0.9583333333333334,0.9603218892743818,0,0,0,,45.646;5.8098;4.7662
49,homogeneous,0.25,18,8,0.25,13,144,118,0.8194444444444444,True,0.9444444444444444,2.689337375506822,0.07081875246796748,0.28105781057810586,2.670146104736596,0.07299884944115714,0.6966300512880271,15.185910823449168,0.8786764705882352,0.9096859858855951,0,0,0,,41.659;9.2064;5.1734
50,homogeneous,0.25,18,8,0.25,14,144,125,0.8680555555555556,True,1.0,2.7630997739816734,0.06650036975309323,0.23348098929494276,2.744021346422559,0.06843466553287982,0.6415307715771158,14.687643378980898,0.9259259259259259,0.9499691094424186,0,0,0,,44.833;5.9813;5.7676
51,homogeneous,0.25,18,8,0.25,14,144,122,0.8472222222222222,True,1.0,2.7436594537681884,0.06737777777777777,0.23703703703703694,2.7244975953158543,0.06953302154195012,0.6343946295406244,14.54302251748839,0.888888888888889,0.9506553724492438,0,0,0,,44.978;6.8819;4.648
52,homogeneous,0.25,18,8,0.25,14,144,120,0.8333333333333334,True,0.9444444444444444,2.716982400409047,0.06839968233017528,0.24061687105165364,2.699688369530627,0.07043650793650794,0.641175108572124,14.70300879587619,0.8799019607843137,0.947442326719651,0,0,0,,45.165;6.9785;4.9449
53,homogeneous,0.25,18,8,0.25,14,144,118,0.8194444444444444,True,0.8888888888888888,2.6897966217835867,0.0698998907296829,0.2541528239202657,2.675951476727918,0.07149943310657597,0.5971835296886364,13.962981923879562,0.9583333333333334,0.9671918690977946,0,0,0,,45.954;5.1619;4.5382
54,homogeneous,0.25,18,8,0.25,14,144,124,0.8611111111111112,True,1.0,2.7577021090643012,0.0664718772826881,0.21921921921921927,2.742233573628141,0.06783234126984126,0.6518001530658107,14.752354283922552,0.9259259259259259,0.9404692595023288,0,0,0,,44.112;7.3314;4.9396
55,homogeneous,0.25,18,8,0.25,14,144,117,0.8125,True,1.0,2.702358834077341,0.06973612125639153,0.25563063063063063,2.688888418402698,0.07109197845804988,0.6255053062146055,14.396004098435398,0.8450435729847494,0.9540407699728686,0,0,0,,45.148;6.5908;4.4923
56,homogeneous,0.25,18,8,0.25,14,144,119,0.8263888888888888,True,1.0,2.7329763424448794,0.06815695600475624,0.25095785440613017,2.7073757447331044,0.07093253968253968,0.6329953119669035,14.370425094374642,0.8856209150326797,0.9527181640660484,0,0,0,,43.732;6.0644;4.9764
57,homogeneous,0.25,18,8,0.25,14,144,119,0.8263888888888888,True,0.9444444444444444,2.709669058114295,0.06898929845422117,0.24482758620689649,2.6923618416296677,0.07080853174603174,0.6655452531613607,15.01044438255275,0.8823529411764706,0.9372827213718962,0,0,0,,44.005;6.9229;5.9659
58,homogeneous,0.25,18,8,0.25,14,144,123,0.8541666666666666,True,1.0,2.750730830139181,0.06675641525253599,0.22164948453608235,2.7326580701045597,0.06850552721088435,0.6869803140947691,15.306121507550385,0.8496732026143791,0.9251273388572269,0,0,0,,43.429;7.6869;6.3118
59,homogeneous,0.25,18,8,0.25,13,144,120,0.8333333333333334,True,1.0,2.720487337818114,0.06887116044244036,0.25228992433293507,2.709996099263537,0.06979372123602894,0.7066610348645727,15.44130285362741,0.8058278867102396,0.8924985506595403,0,0,0,,42.334;10.302;5.1693
60,homogeneous,0.25,18,8,0.25,14,144,121,0.8402777777777778,True,1.0,2.725680532164221,0.06852769615367747,0.24319352465047817,2.7085071368341613,0.07033021541950114,0.6146321050956939,14.247197595373848,0.8865740740740741,0.9582113941197813,0,0,0,,45.664;6.3714;4.2651
61,homogeneous,0.25,18,8,0.25,14,144,117,0.8125,True,0.9444444444444444,2.7007667989094553,0.06918906301393118,0.2354325009048135,2.6911269697372497,0.07024163832199548,0.5694761311667604,13.430402454584664,0.8799019607843137,0.9747872059128845,0,0,0,,46.624;4.9326;3.5866
62,homogeneous,0.25,18,8,0.25,14,144,121,0.8402777777777778,True,1.0,2.73775602347052,0.06789175913337134,0.24356144223693899,2.7214133266033977,0.06960388321995464,0.6243370613962005,14.357736673371752,0.886710239651416,0.9494873942728616,0,0,0,,45.47;7.45;3.8714
63,homogeneous,0.25,18,8,0.25,14,144,122,0.8472222222222222,True,1.0,2.7331056451564604,0.06834183673469386,0.2523809523809524,2.7026528892117363,0.07149943310657596,0.7168401788718494,15.651534285608923,0.8865740740740741,0.9048973979852505,0,0,0,,42.267;8.6117;6.8802
64,homogeneous,0.25,18,8,0.25,14,144,122,0.8472222222222222,True,1.0,2.738623116119003,0.06774954879911148,0.2411186696900982,2.7240154262603635,0.06912556689342403,0.6246254943078995,14.21778399504294,0.9248366013071895,0.9526680856553297,0,0,0,,44.183;6.9164;4.0014
65,homogeneous,0.25,18,8,0.25,14,144,121,0.8402777777777778,True,1.0,2.7457867525308473,0.06750797522987427,0.23630136986301364,2.722946130254677,0.06979875283446713,0.642025423878751,14.55640027261513,0.8496732026143791,0.949513668072044,0,0,0,,43.811;6.0887;5.4296
66,homogeneous,0.25,18,8,0.25,14,144,121,0.8402777777777778,True,1.0,2.724017904190324,0.06844295316828733,0.24381690660760436,2.7111193608300157,0.06969246031746032,0.6463103528233822,14.849817599033578,0.8450435729847494,0.9469107545094736,0,0,0,,45.465;6.8548;5.3818
67,homogeneous,0.25,18,8,0.25,14,144,119,0.8263888888888888,True,1.0,2.718537990012621,0.0690864191778588,0.25274933636708385,2.6918603576702727,0.07219033446712017,0.6309442563290616,14.385300773446133,0.8464052287581699,0.9503615250595111,0,0,0,,44.464;7.0814;4.2228
68,homogeneous,0.25,18,8,0.25,14,144,127,0.8819444444444444,True,1.0,2.7762892532760004,0.06537881622056707,0.22315750093527864,2.746191153961105,0.06894841269841269,0.6569975154285941,14.836470139800237,0.9629629629629629,0.9426822030619691,0,0,0,,43.847;6.5203;5.8277
69,homogeneous,0.25,18,8,0.25,14,144,118,0.8194444444444444,True,1.0,2.7132417964720292,0.0690491238149957,0.24538606403013175,2.6974373905775506,0.07066680839002268,0.6100581056389426,14.060194914651053,0.8464052287581699,0.9621246894795957,0,0,0,,44.758;5.6039;4.5058
70,homogeneous,0.25,18,8,0.25,14,144,121,0.8402777777777778,True,1.0,2.7287661288890512,0.06813057543378101,0.2348734873487348,2.7143448088564006,0.06962159863945577,0.6292929227239716,14.543709746114292,0.8856209150326797,0.9532476746521029,0,0,0,,45.674;6.6852;4.7135
71,homogeneous,0.25,18,8,0.25,14,144,122,0.8472222222222222,True,1.0,2.7548998483645177,0.06664737654320987,0.22646604938271597,2.7362817329304634,0.06847009637188209,0.6717773742692966,14.942514355939919,0.9259259259259259,0.9300935561469778,0,0,0,,42.931;8.075;5.0676
72,homogeneous,0.25,18,8,0.25,14,144,116,0.8055555555555556,True,0.9444444444444444,2.6844492737644043,0.07100300243948207,0.27587519025875196,2.6636173757610466,0.0734658446712018,0.6066634657471689,14.003688353611938,0.8799019607843137,0.9627012012927576,0,0,0,,44.93;5.7802;4.2304
73,homogeneous,0.25,18,8,0.25,14,144,123,0.8541666666666666,True,1.0,2.7395300217601415,0.06760126400459639,0.23370998116760822,2.712767432442187,0.07080853174603174,0.6452945730320452,14.682482104671262,0.886710239651416,0.9471639485909065,0,0,0,,44.319;6.4671;5.3822
74,homogeneous,0.25,18,8,0.25,14,144,114,0.7916666666666666,True,0.9444444444444444,2.6666545330981903,0.07185019336454304,0.27970011534025363,2.6513817849874215,0.07350127551020408,0.6344926098424877,14.526992197205265,0.875,0.9519015464184996,0,0,0,,44.73;6.4834;4.9215
75,homogeneous,0.25,18,8,0.25,13,144,121,0.8402777777777778,True,1.0,2.7351895796345187,0.06767751916014218,0.2220313096601756,2.727604189134842,0.06837606837606836,0.6371853281893199,14.377901429479497,0.8496732026143791,0.943697639118159,0,0,0,,43.724;7.5633;4.0058
76,homogeneous,0.25,18,8,0.25,14,144,121,0.8402777777777778,True,1.0,2.7322557566263845,0.06815008332957975,0.24422073079791207,2.7141867441405476,0.070046768707483,0.6410703986361471,14.547274511070446,0.9248366013071895,0.9353879406875145,0,0,0,,44.921;8.754;3.6664
77,homogeneous,0.25,18,8,0.25,13,144,116,0.8055555555555556,True,0.9444444444444444,2.684726278711139,0.07029855187462805,0.2543035993740219,2.6746490752551706,0.07139628533859303,0.6720375591405797,15.04232787905766,0.8786764705882352,0.9327890970738076,0,0,0,,43.484;7.6269;5.5683
78,homogeneous,0.25,18,8,0.25,14,144,120,0.8333333333333334,True,1.0,2.733050086161047,0.06795730731448879,0.23938722775932075,2.7147229830037167,0.06994047619047619,0.6484779711273932,14.878514721163182,0.8877995642701526,0.9467909851548276,0,0,0,,45.315;6.4779;5.7963
79,homogeneous,0.25,18,8,0.25,13,144,122,0.8472222222222222,True,1.0,2.7362384032738203,0.06771908425595798,0.2343987823439877,2.727136286387439,0.06862261669953978,0.6315793787406486,14.343393942089484,0.8877995642701525,0.9506207752271094,0,0,0,,43.908;6.6522;4.4579
80,homogeneous,0.5,18,8,0.25,14,144,121,0.8402777777777778,True,1.0,2.725724517427422,0.06842087835675104,0.2419712070874862,2.710876000125709,0.06995819160997732,0.6383650368134375,14.702879516943916,0.8439542483660131,0.9504853685946841,0,0,0,,45.462;6.5385;5.2428
81,homogeneous,0.5,18,8,0.25,14,144,118,0.8194444444444444,True,0.9444444444444444,2.7126360437665498,0.06873696839800114,0.2497155858930602,2.699081158341863,0.070046768707483,0.6712704704987599,15.161895314765605,0.9215686274509803,0.9348877969770498,0,0,0,,44.362;7.0636;6.2565
82,homogeneous,0.5,18,8,0.25,14,144,116,0.8055555555555556,True,0.9444444444444444,2.6836225528505575,0.07032962016070125,0.25450450450450446,2.6650965476719617,0.07259778911564627,0.5980179555539655,13.886289657674245,0.8786764705882352,0.9660316947520999,0,0,0,,45.329;5.4463;4.1965
83,homogeneous,0.5,18,8,0.25,14,144,116,0.8055555555555556,True,0.9444444444444444,2.7048307300407535,0.06928796350618407,0.2527873894655901,2.687068190788299,0.07118055555555555,0.6848324765759427,15.337588784170162,0.8823529411764706,0.9262998715667458,0,0,0,,43.928;7.6914;6.3352
84,homogeneous,0.5,18,8,0.25,14,144,124,0.8611111111111112,True,1.0,2.7572300645954084,0.06627962163773027,0.22056109265411594,2.7400241294896164,0.06815121882086167,0.6645534549941131,15.088766161107332,0.9248366013071895,0.9368418699872257,0,0,0,,44.765;7.3612;5.7359
85,homogeneous,0.5,18,8,0.25,14,144,118,0.8194444444444444,True,1.0,2.704725630532573,0.07027238495769965,0.2731157731157732,2.6775671987996272,0.07321782879818595,0.6612283353558832,14.897638442161677,0.846269063180828,0.9369254955536149,0,0,0,,43.839;7.3115;5.3594
86,homogeneous,0.5,18,8,0.25,13,144,114,0.7916666666666666,True,0.9444444444444444,2.671457652856328,0.07135204081632653,0.27261904761904754,2.6593129299269904,0.07267011834319527,0.6308501940112948,14.251631672637604,0.875,0.9538987240784641,0,0,0,,43.185;6.0086;4.7929
87,homogeneous,0.5,18,8,0.25,14,144,126,0.875,True,1.0,2.768177640379801,0.06608888888888889,0.22888888888888892,2.757041354102006,0.06701743197278912,0.6415188159934545,14.638938852754663,0.9259259259259259,0.9493853733967308,0,0,0,,44.529;6.4479;5.2572
88,homogeneous,0.5,18,8,0.25,14,144,120,0.8333333333333334,True,1.0,2.7218279287068396,0.06864043097151207,0.24211711711711703,2.710103702897527,0.06963931405895692,0.6563684238951554,14.949405097588707,0.8495370370370371,0.9413906460283702,0,0,0,,44.823;7.0683;5.5643
89,homogeneous,0.5,18,8,0.25,14,144,121,0.8402777777777778,True,1.0,2.7319890295521203,0.0682710340248576,0.24895714827455429,2.716406691337805,0.06979875283446713,0.6576493814725644,14.874680858751255,0.886710239651416,0.9391598051132313,0,0,0,,44.21;7.5038;5.1192
90,homogeneous,0.5,18,8,0.25,14,144,119,0.8263888888888888,True,0.8888888888888888,2.7032586683890356,0.06925355176084039,0.25774754346182904,2.6869629841282743,0.07105654761904762,0.6498101447801384,14.785077059306643,0.9583333333333334,0.941120308131495,0,0,0,,44.695;7.5694;4.7997
91,homogeneous,0.5,18,8,0.25,14,144,120,0.8333333333333334,True,1.0,2.7271472783980375,0.06843972837238829,0.2467265245043022,2.7033181467506853,0.07116284013605444,0.6376656849115551,14.580481600970288,0.8431372549019608,0.9474443887306023,0,0,0,,44.883;7.2107;4.5295
92,homogeneous,0.5,18,8,0.25,14,144,121,0.8402777777777778,True,1.0,2.7363563027744426,0.06830617449503716,0.25509419454056137,2.7042946670227006,0.0721017573696145,0.6104994538138134,13.917834351740849,0.9259259259259259,0.9623929927191334,0,0,0,,43.613;5.3388;4.5202
93,homogeneous,0.5,18,8,0.25,14,144,123,0.8541666666666666,True,1.0,2.75518745118085,0.06657357776676727,0.22371364653243853,2.7423493708444138,0.06765518707482994,0.6333493571686111,14.443621564254133,0.8888888888888888,0.9507638384905363,0,0,0,,44.399;6.7924;4.5394
94,homogeneous,0.5,18,8,0.25,13,144,119,0.8263888888888888,True,1.0,2.723173066703101,0.06845732106030884,0.2407407407407407,2.7131382727560154,0.0693828073635766,0.6869902990975151,15.163867352288475,0.8865740740740741,0.9165249272299633,0,0,0,,42.632;8.7753;5.2456
95,homogeneous,0.5,18,8,0.25,13,144,123,0.8541666666666666,True,1.0,2.7463258062096574,0.0673807325330871,0.23411306042884994,2.7382414808623534,0.06800624589086127,0.6941508856293813,15.311735695175553,0.8877995642701525,0.9155804896840989,0,0,0,,42.717;8.7252;5.6693
96,homogeneous,0.5,18,8,0.25,13,144,118,0.8194444444444444,True,1.0,2.726257389193801,0.06835746588643148,0.23846770958684305,2.7171853634169265,0.0690129848783695,0.7415384910246048,15.998615167315194,0.8518518518518517,0.884000621567377,0,0,0,,41.817;9.4833;7.5118
97,homogeneous,0.5,18,8,0.25,13,144,121,0.8402777777777778,True,0.9444444444444444,2.7288014918298997,0.06777645659928656,0.23524904214559395,2.7183409983463407,0.0688897107166338,0.6545240297148671,14.758351353387372,0.8823529411764706,0.9439982714516936,0,0,0,,43.593;6.2445;5.886
98,homogeneous,0.5,18,8,0.25,14,144,119,0.8263888888888888,True,0.9444444444444444,2.7118448189705213,0.0686563614744352,0.24214559386973167,2.7007836592299896,0.06963931405895692,0.6649075782124166,14.959545496028355,0.9203431372549019,0.935113804213204,0,0,0,,43.874;7.729;5.225
99,homogeneous,0.5,18,8,0.25,14,144,118,0.8194444444444444,True,0.9444444444444444,2.6940614438626613,0.07039071151329404,0.2670011148272018,2.677940944623026,0.07215490362811791,0.6009250653137465,13.790545653316636,0.8823529411764706,0.9534754388951505,0,0,0,,45.802;7.7065;2.798
100,homogeneous,0.5,18,8,0.25,14,144,118,0.8194444444444444,True,1.0,2.7134973618638543,0.06908442330558859,0.24827586206896557,2.692052035116197,0.07146400226757371,0.6460803630417903,14.625388731273924,0.8474945533769063,0.9420189873653436,0,0,0,,44.048;7.3838;4.6095
101,homogeneous,0.5,18,8,0.25,14,144,120,0.8333333333333334,True,1.0,2.7273522291977197,0.0682002648553975,0.23928830791575884,2.715053114022643,0.06953302154195011,0.6224541295937619,14.444408852083805,0.8453159041394335,0.9541681091587316,0,0,0,,46.14;7.0125;4.2327
102,homogeneous,0.5,18,8,0.25,13,144,120,0.8333333333333334,True,1.0,2.731380083057331,0.06816475886657909,0.24581430745814314,2.7185826139216362,0.06962935568704799,0.66262931611771,14.954683738703242,0.8843954248366014,0.9386226056820809,0,0,0,,44.018;7.1098;5.6479
103,homogeneous,0.5,18,8,0.25,14,144,122,0.8472222222222222,True,1.0,2.7374721505539403,0.06778219909533041,0.24223718668163108,2.7175868415454243,0.06986961451247166,0.6449536609070464,14.681910445590622,0.8845315904139434,0.943624867412498,0,0,0,,44.648;7.5119;4.5982
104,homogeneous,0.5,18,8,0.25,14,144,119,0.8263888888888888,True,1.0,2.7229260381159164,0.06837419411429323,0.23178807947019875,2.707423296083931,0.070046768707483,0.6226360428228187,14.40619531416561,0.8495370370370371,0.9559343662883227,0,0,0,,45.602;6.4433;4.5727
105,homogeneous,0.5,18,8,0.25,14,144,123,0.8541666666666666,True,1.0,2.734794397561063,0.0680233323099864,0.24466519499632078,2.717517548177829,0.06986961451247165,0.6285289012382259,14.507645794789827,0.8450435729847494,0.9537563320035631,0,0,0,,45.482;6.5446;4.7486
106,homogeneous,0.5,18,8,0.25,14,144,116,0.8055555555555556,True,0.8888888888888888,2.6780339368258046,0.07045766305025564,0.25720164609053486,2.6695393855773375,0.07135770975056689,0.5970898611324658,13.877153109415676,0.9166666666666666,0.9654644389324738,0,0,0,,45.525;5.7251;3.9568
107,homogeneous,0.5,18,8,0.25,14,144,116,0.8055555555555556,True,1.0,2.698239698507069,0.07040895061728394,0.26157407407407396,2.6754356253320246,0.07288123582766438,0.6337265846555667,14.439139438945709,0.8425925925925926,0.9516474355867816,0,0,0,,44.162;6.2808;4.9244
108,homogeneous,0.5,18,8,0.25,14,144,120,0.8333333333333334,True,0.9444444444444444,2.7134270857017855,0.06882767484669258,0.2455078841217455,2.696115890957791,0.07095025510204081,0.6007026153751399,13.984547692103085,0.8823529411764706,0.9634423896716245,0,0,0,,45.897;6.1163;3.8764
109,homogeneous,0.5,18,8,0.25,11,144,115,0.7986111111111112,True,0.8888888888888888,2.6872716321136707,0.07026832106738351,0.2674313990103463,2.6791718609042743,0.07119490358126723,0.7334991021930318,15.257238010390306,0.9152777777777779,0.8878633866207369,0,0,0,,37.825;8.875;6.1252
110,homogeneous,0.5,18,8,0.25,14,144,120,0.8333333333333334,True,0.9444444444444444,2.7262695754974087,0.0681382395909423,0.2424924924924925,2.713257638038605,0.06933815192743766,0.6175608630519414,14.122852691689152,0.9215686274509803,0.9549282315892834,0,0,0,,44.61;6.9021;3.7873
111,homogeneous,0.5,18,8,0.25,14,144,120,0.8333333333333334,True,0.9444444444444444,2.713670950472575,0.06859718808605808,0.24099355328024274,2.6928838097523173,0.0711982709750567,0.6454513976696321,14.66499423314581,0.8811274509803922,0.9456496087755344,0,0,0,,44.308;7.0627;4.8866
112,homogeneous,0.5,18,8,0.25,14,144,117,0.8125,True,1.0,2.7098942172922573,0.06951248513674198,0.2551724137931035,2.6901084579664825,0.0714640022675737,0.6480716531100131,14.681842326204361,0.8495370370370371,0.9435535793363234,0,0,0,,44.151;7.3622;4.7444
113,homogeneous,0.5,18,8,0.25,14,144,121,0.8402777777777778,True,1.0,2.738156021950492,0.06710199639492567,0.22465394687616902,2.7211375821030215,0.06885983560090704,0.6228273758578705,14.191091640751122,0.8823529411764706,0.9517629867456053,0,0,0,,44.42;7.1839;3.7811
114,homogeneous,0.5,18,8,0.25,14,144,121,0.8402777777777778,True,1.0,2.735844824048928,0.06789556621206452,0.23812196034418265,2.713924267970634,0.07033021541950114,0.6258720120296181,14.364216836228575,0.8507625272331155,0.9560719481095168,0,0,0,,44.688;5.972;4.9299
115,homogeneous,0.5,18,8,0.25,14,144,120,0.8333333333333334,True,0.9444444444444444,2.7225384401692745,0.0682,0.23703703703703694,2.7076019318708426,0.06986961451247166,0.6422536214862172,14.676218036979485,0.8811274509803922,0.9400985369811243,0,0,0,,45.262;8.1101;4.1892
116,homogeneous,0.5,18,8,0.25,12,144,117,0.8125,True,0.9444444444444444,2.7235816064466993,0.06811680325036967,0.24555968608013212,2.713463734564953,0.06927565586419754,0.7084266338410745,15.259240029976716,0.9203431372549019,0.9109024608853553,0,0,0,,40.536;7.9204;6.4108
117,homogeneous,0.5,18,8,0.25,14,144,119,0.8263888888888888,True,1.0,2.7070617077610173,0.06974536704892882,0.2604282022886675,2.6950953522891856,0.07089710884353742,0.6193348458569711,14.378329285641133,0.8450435729847494,0.9574292399524618,0,0,0,,45.907;6.4431;4.4797
118,homogeneous,0.5,18,8,0.25,14,144,121,0.8402777777777778,True,1.0,2.7399644294955245,0.06843411105545784,0.25805839969662503,2.7092330183813913,0.07180059523809523,0.6582611111362051,14.907513103252377,0.851851851851852,0.9409612723375655,0,0,0,,44.257;7.0441;5.5375
119,homogeneous,0.5,18,8,0.25,14,144,121,0.8402777777777778,True,1.0,2.736102370572821,0.06813317479191439,0.24482758620689649,2.7118089818619726,0.07068452380952381,0.6961398563824015,15.492491264798561,0.8495370370370371,0.9169650777131988,0,0,0,,43.704;8.6132;6.1442
120,homogeneous,0.75,18,8,0.25,14,144,118,0.8194444444444444,True,1.0,2.709611561567754,0.06953121384608266,0.2581254724111868,2.678675197659197,0.0734658446712018,0.6567900267064455,14.956819614303189,0.8474945533769063,0.9423825459699068,0,0,0,,44.769;6.7139;5.8868
121,homogeneous,0.75,18,8,0.25,14,144,117,0.8125,True,1.0,2.699234112452574,0.06957339953972949,0.23961840628507303,2.6921939235816033,0.070046768707483,0.6204757257673269,14.296032505906993,0.8450435729847494,0.9545135021794294,0,0,0,,45.259;6.7187;4.1817
122,homogeneous,0.75,18,8,0.25,13,144,116,0.8055555555555556,True,0.9444444444444444,2.697758380365972,0.07002578853402103,0.25899843505477316,2.685392611406121,0.07133464825772518,0.6429515377383375,14.508551796471561,0.8811274509803922,0.9486133577521874,0,0,0,,43.394;6.4116;5.0827
123,homogeneous,0.75,18,8,0.25,14,144,117,0.8125,True,0.9444444444444444,2.6964953903080233,0.06954641682807082,0.2498135719612229,2.6838813743081293,0.07089710884353742,0.6383356427727206,14.696568290870957,0.8786764705882352,0.9512554566361199,0,0,0,,45.375;6.27;5.4606
124,homogeneous,0.75,18,8,0.25,14,144,119,0.8263888888888888,True,0.9444444444444444,2.7143657270022166,0.06893854368601843,0.25308641975308643,2.696784557008943,0.07084396258503402,0.6144288520424704,14.144228608647524,0.8811274509803922,0.9565643913938412,0,0,0,,45.056;6.5576;3.9891
125,homogeneous,0.75,18,8,0.25,14,144,120,0.8333333333333334,True,1.0,2.727989017272847,0.06832636125565418,0.24261129816685378,2.712593411607299,0.06986961451247166,0.6728964082292594,15.255486241902709,0.8464052287581699,0.9342617778139056,0,0,0,,44.842;7.1659;6.3934
126,homogeneous,0.75,18,8,0.25,14,144,118,0.8194444444444444,True,0.9444444444444444,2.7047684596769286,0.06952389532003063,0.25727069351230414,2.6926707853996192,0.07068452380952381,0.6450796792410062,14.803648968625652,0.8823529411764706,0.9457810364838902,0,0,0,,45.379;7.1627;5.0424
127,homogeneous,0.75,18,8,0.25,14,144,122,0.8472222222222222,True,1.0,2.7366320535658764,0.06793465685593965,0.24565381708238854,2.7138273010884384,0.0703656462585034,0.6712221018711308,15.136532310002757,0.8507625272331154,0.9326212938215924,0,0,0,,44.259;7.634;5.7293
128,homogeneous,0.75,18,8,0.25,14,144,119,0.8263888888888888,True,1.0,2.714362148668493,0.06898820227183018,0.24282560706401757,2.70183659126073,0.07020620748299321,0.612727309886549,14.258157839042076,0.8472222222222222,0.9616296349233924,0,0,0,,45.813;5.6508;4.8197
129,homogeneous,0.75,18,8,0.25,14,144,115,0.7986111111111112,True,0.8888888888888888,2.6749274371591554,0.07067249223007972,0.2636092468307234,2.664740909402102,0.0718360260770975,0.6487287049296492,14.915309865772329,0.9152777777777779,0.9439425725137446,0,0,0,,45.745;7.4549;5.082
130,homogeneous,0.75,18,8,0.25,14,144,120,0.8333333333333334,True,1.0,2.747008090548966,0.06733825614944496,0.24436674436674433,2.7171453019030554,0.07057823129251702,0.687832120903659,15.234605109039222,0.8877995642701525,0.9229640420433114,0,0,0,,42.859;7.9981;5.931
131,homogeneous,0.75,18,8,0.25,14,144,122,0.8472222222222222,True,0.9444444444444444,2.731482846215623,0.06771448438758954,0.23864894795127345,2.714268555700318,0.06962159863945577,0.5920089999817019,13.482084854996149,0.9215686274509803,0.954730828273247,0,0,0,,45.24;7.4883;2.4985
132,homogeneous,0.75,18,8,0.25,14,144,118,0.8194444444444444,True,1.0,2.7159192184278123,0.06907210571674806,0.2529190207156309,2.6970006575801895,0.07102111678004536,0.6053960619095855,13.968592180126397,0.8856209150326797,0.9640545898838271,0,0,0,,44.764;5.4272;4.4437
